Product Name,Score,PS,Brand Name,Price
MOCREO MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Yellow),3.466666666666667,1,Outdoor,147.0
"MOTO Z PLAY (32GB) 5.5"" - 4G LTE Factory Unlocked GSM (International Model) BLACK",4.666666666666667,2,Motorola,417.9
MOTOROLA C168i AT&T CINGULAR PREPAID GOPHONE CELL PHONE,3.4,1,Motorola,37.99
MOTOROLA I576 NEXTEL NO CONTRACT,3.2777777777777777,1,Motorola,199.99
MOTOROLA KRAVE ZN4 Cell Phone(Verizon Wireless) No Contract,3.3529411764705883,1,Motorola,22.22
MOTOROLA PEBL U6 / V6 Orange Unlocked Quad Band GSM Phone,3.5,1,Motorola,69.0
MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Green),3.466666666666667,1,Mocreo,149.99
"Mango Natural Star I9220(N9770)5.0"" Capacitive Android 4.0 Mtk6575 Dual SIM Smart Phone (White)",3.2872340425531914,1,Mango natural,200.0
"Marozi MZ1 5"" 8 Core Android Ultra Thin Super Fast Unlocked Dual Sim Smartphone",1.0,1,Marozi international ltd,99.0
"Maxwest BB-9 Unlocked Quad-Band GSM Dual SIM Wireless Handheld Device w/Camera Bluetooth FM Tuner QWERTY 2.2""LCD (Black)",1.8,1,Maxwest,55.99
"Maxwest Orbit 330G 4G 3.5"" Touchscreen Unlocked Quad Band GSM Dual-SIM 1.0GHz Dual-Core Smartphone w/Android 4.2 (Black)",1.0,1,Maxwest,39.98
"Maxwest Orbit 330G 4G 3.5"" Touchscreen Unlocked Quad Band GSM Dual-SIM 1.0GHz Dual-Core Smartphone w/Android 4.2 (White)",1.0,1,Maxwest,39.98
"Meizu M1 Note M463U Version 5.5 inch 4G Flyme 4.1 Smart Phone, MT6752 Octa Core, ARM Cortex-A53 1.7GHz x 8, RAM: 2GB, ROM: 16GB, Dual Sim, FDD-LTE & WCDMA & GSM (White)",3.6666666666666665,1,Xjkj,120.0
"Meizu MX4 Pro 32GB 5.5 inch 4G Unlocked Octa Core NFC OTG RAM 3GB 20.7MP 3350mAh Battery Exynos 5430 Flyme 4.1 Smartphone, FDD-LTE & WCDMA & GSM (Grey)",5.0,1,Meizu,247.0
Metro PCS Kyocera Torino Cell Phone,3.0,1,Kyocera,69.99
Microsoft Lumia 435 8GB 4G Unlocked GSM Windows Smartphone - Bulk Packaging (Blue),4.166666666666667,1,Microsoft,35.99
Microsoft Lumia 435 8GB 4G Unlocked GSM Windows Smartphone - Bulk Packaging (Green),4.166666666666667,1,Microsoft,35.99
Microsoft Lumia 435 8GB 4G Unlocked GSM Windows Smartphone - Bulk Packaging (Orange),4.166666666666667,1,Microsoft,35.99
Microsoft Lumia 435 8GB 4G Unlocked GSM Windows Smartphone - Bulk Packaging (Red),4.166666666666667,1,Microsoft,35.99
Microsoft Lumia 435 8GB 4G Unlocked GSM Windows Smartphone - Bulk Packaging (White),4.166666666666667,1,Microsoft,129.99
"Microsoft Lumia 435 Dual Sim UNLOCKED Windows Phone 8 WP8 2G GSM 850/900/1800/1900MHZ, 3G 850/900/1900/2100MHZ (White)",2.0,1,Microsoft,79.99
Microsoft Lumia 435 UNLOCKED Windows Phone 8 WP8 2G GSM no warranty,4.0,1,Microsoft,35.99
"Microsoft Lumia 532 UNLOCKED RM-1032 Dual Sim Windows Phone 2G GSM 850/900/1800/1900MHZ, WCDMA 850/900/1900/2100MHZ (Green)",5.0,1,Microsoft,49.99
"Microsoft Lumia 532 UNLOCKED RM-1032 Dual Sim Windows Phone 2G GSM 850/900/1800/1900MHZ, WCDMA 850/900/1900/2100MHZ (White)",5.0,1,Microsoft,49.99
Microsoft Lumia 535 Single SIM Unlocked GSM Cell Phone Network GSM 850 / 900 / 1800 / 1900 (White),3.4,1,Microsoft,117.0
"Microsoft Lumia 640 White 8GB LTE (RM-1072) 5"" 8MP Unlocked International GSM version No Warranty",4.2631578947368425,1,Microsoft,138.99
Microsoft Lumia 640 XL 8GB Unlocked GSM Quad-Core WIndows Smartphone w/ 13MP Camera - Blue,3.8,1,Microsoft,89.99
Microsoft Lumia 640 XL 8GB White Dual Sim (RM-1096) Unlocked International Model- No Warranty,4.409090909090909,1,Microsoft,255.99
Microsoft Lumia 640 XL LTE Dual Sim Black 8GB (RM-1096) Unlocked international model- no warranty,3.943396226415094,1,Lg,255.99
Microsoft Lumia 640 XL LTE Dual Sim Orange 8GB (RM-1096) Unlocked international model- no warranty,4.2625,1,Microsoft,182.99
"Microsoft Lumia 650 (RM-1154) 16GB White, 5"", Dual Sim, Unlocked International Model, No Warranty",4.475,1,Nokia,127.95
Microsoft Lumia 735 - Windows 8.1 Smartphone - Verizon + GSM Unlocked - Black (Certified Refurbished),3.810810810810811,1,Microsoft,74.95
Microsoft Lumia 950 32GB DUAL SIM NAM RM-1118 GSM Factory Unlocked - US Warranty - Black,4.85,2,Microsoft,349.99
"Microsoft Lumia 950 RM-1104 5.2"" 20mp 3gb Ram 32gb 4g Smartphone International Version No Warranty (Black)",4.285714285714286,2,Microsoft,300.51
"Microsoft Lumia 950 RM-1104 5.2"" 20mp 3gb Ram 32gb 4g Smartphone International Version No Warranty (white)",4.324324324324325,3,Nokia,578.98
"Microsoft Lumia 950 XL (Factory Unlocked) 5.7"" 20mp 3gb RAM 32gb 4g Smartphone No Warranty (white)",3.642857142857143,2,Microsoft,382.29
"Microsoft Lumia 950 XL RM-1085 32GB Black, Single Sim, 5.7"", 20MP, 3GB Ram, Unlocked International Model, No Warranty",4.086092715231788,2,Microsoft,328.41
"Microsoft Lumia 950 XL RM-1085 32GB White, Single Sim, 5.7"", 20MP, 3GB Ram, Unlocked International Model, No Warranty",4.179012345679013,2,3gb,333.41
"Microsoft Lumia 950 XL RM-1116 (Factory Unlocked) Dual SIM 5.7"" 32GB 4G GSM International Version No Warranty (White)",4.666666666666667,2,Microsoft,381.0
"Microsoft Lumia 950 XL RM-1116 32GB Black, Dual Sim, 5.7"",GSM Unlocked International Version, No Warranty",4.526315789473684,2,Microsoft,388.0
"Microsoft Nokia Lumia 435 8GB Unlocked GSM Windows 8.1 Touchscreen Smartphone Black (International version, No Warranty)",3.5714285714285716,1,Nokia,48.0
"Microsoft Nokia Lumia 640 LTE RM-1072 8GB 5"" Unlocked GSM Windows 8MP Camera Smartphone - Black - International Version No Warranty",4.172523961661342,1,Nokia,77.99
"Microsoft Nokia Lumia 950 XL RM-1116 (Factory Unlocked) Dual SIM 5.7"" 32GB 4G GSM International Version No Warranty (White)",4.529411764705882,2,Nokia,381.0
Microsoft Surface RT 64GB - Very Good Condition Black Windows Tablet,3.8,3,Microsoft,675.99
Military Outdoor Rugged Cellphone Ip68 Waterproof Dustproof Shockproof Dual Sim 4 inch Andriod 4.4.2 Mobile Phone Unlocked Supporting NFC,3.111111111111111,1,Fosler corporation,129.99
Mini Bluetooth Headset Handsfree Wireless Earphone For iPhone 5 Samsung Galaxy S3 Note,2.3333333333333335,1,Indigi,12.99
"Mini Cell Phone with Keyboard,IPRO Factory Unlocked Dual SIM Cellphone 2G GSM No Contract Budget Phone Backup Phones with Camera/Flashlight/SD Card Slot for Kids/Elderly",3.8333333333333335,1,Ipro group,16.99
"Mini Cell Phone with Keyboard,IPRO Factory Unlocked Dual SIM Cellphone 2G GSM No Contract Budget Phone Backup Phones with Camera/Flashlight/SD Card Slot for Kids/Elderly (All Black)",3.8333333333333335,1,Ipro group,16.99
Mini Cool 2.45 Inches Dual Core Android 4.42 Os Smart Phone Unlocked,3.75,1,Fosler company,69.99
Mini Flexible Sponge Octopus Stand Tripod Mount For iPhone Samsung Camera Video Phone (Red ),3.85,1,Eson,7.5
Mint ATT Motorola Tundra Va76r Rugged PTT Cell Phone - (Locked to At&t),5.0,1,Selected-gadgets,184.95
Mix Walkman WT13I Blk with green,3.3333333333333335,1,Sony,40.0
Mlais M52 Red Note 4g LTE Cell Phones Mtk6752 64bit Octa Core Android 5.0 2gb 16gb 5.5 Inch 13.0mp Camera Dual SIM 3200mah (Black&white),5.0,2,Lightinthebox,329.99
Mlais M52 Red Note 4g LTE Cell Phones Mtk6752 64bit Octa Core Android 5.0 2gb 16gb 5.5 Inch 13.0mp Camera Dual SIM 3200mah (Blue),4.0,2,Lightinthebox,479.99
"Mophie Juice Pack 2,500 mAh for HTC One M7 (not M8) - Silver (Certified Refurbished)",3.0,1,Mophie,9.99
Mophie Juice Pack Air Battery Case for iPhone 4/4S - Red (Certified Refurbished),3.8556701030927836,1,Mophie,7.99
Mophie Juice Pack Air Case and Rechargeable Battery for iPhone 4,3.85,1,Mophie,7.99
Mophie Juice Pack Helium Charging Case - iPhone 5,3.1666666666666665,1,Mophie,64.26
Mophie Juice Pack Powerstation Mini 2500 mAh - Blue (Certified Refurbished),4.076923076923077,1,Mophie,10.99
Mophie Juice Pack Powerstation Mini 2500 mAh - Green (Certified Refurbished),4.076923076923077,1,Mophie,14.99
Mophie Juice Pack Powerstation Mini 2500 mAh - Purple (Certified Refurbished),4.142857142857143,1,Mophie,10.99
"Mophie Powerstation 6,000mAh DUO for Smartphones and any other USB Device, 2 USB Ports - Black (Certified Refurbished)",3.6666666666666665,1,Mophie,14.95
Mophie Powerstation XL 12000 mAh External Battery - White (Certified Refurbished),4.0,1,Mophie,39.99
Moto E 2nd Generation 4G LTE White XT1527 Unlocked Phone,3.2,2,Motorola,485.27
Moto G (4th Gen.) Unlocked - Black - 16GB,4.5,1,Motorola,199.0
Moto G (4th Gen.) Unlocked - White - 16GB,3.0,1,Motorola,199.99
Moto G (4th Generation) - Black - 16 GB - Unlocked - Prime Exclusive - with Lockscreen Offers & Ads,4.5,1,Motorola,199.99
Moto G (4th Generation) - Black - 32 GB - Unlocked - Prime Exclusive - with Lockscreen Offers & Ads,4.5,1,Motorola,229.99
Moto G Play (4th gen.) - Black - 16 GB - Unlocked - Prime Exclusive - with Lockscreen Offers & Ads,4.240566037735849,1,Motorola,149.99
Moto G Plus (4th Gen.) Unlocked - Black - 16GB - U.S. Warranty,4.2,1,Motorola,249.0
Moto G Plus (4th Gen.) Unlocked - Black - 64GB - U.S. Warranty,4.210019267822736,2,Motorola,299.0
Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty,4.226591760299626,1,Motorola,249.0
Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty,4.280808080808081,2,Motorola,298.95
"Moto X Pure Edition Unlocked Smartphone With Real Bamboo, 16GB White & Bamboo (U.S. Warranty - XT1575)",4.55,2,Motorola,349.0
"Moto X Pure Edition Unlocked Smartphone With Real Bamboo, 32GB White/Bamboo (U.S. Warranty - XT1575)",4.5,2,Motorola,304.3
"Moto X Pure Edition Unlocked Smartphone, 16GB Black (U.S. Warranty - XT1575)",4.5,1,Motorola,208.95
"Moto X Pure Edition Unlocked Smartphone, 32GB Black (U.S. Warranty - XT1575)",4.6,1,Motorola,219.99
"Moto X Pure Edition Unlocked Smartphone, 64 GB Black (U.S. Warranty)",4.5,2,Motorola,330.0
"Moto X Pure Edition Unlocked Smartphone, 64GB White (U.S. Warranty)",4.5,2,Motorola,377.95
"Moto X Pure Edition Unlocked Smartphone, 64GB White/Bamboo (U.S. Warranty)",4.6,2,Motorola,399.99
Moto Z Play - Black - 32GB (U.S. Warranty),4.634146341463414,2,Motorola,449.99
"Moto Z Unlocked Smartphone, 5.5"" Quad HD screen, 64GB storage, 5.2mm thin - Lunar Grey - 64GB (U.S. Warranty)",4.176470588235294,3,Motorola,699.99
Motorola 2GB razr2 V8 gold Luxury QUAD band UNLOCKED GSM cellphone razr2 V8,2.6923076923076925,1,Shoptech4less,121.78
"Motorola A810 Shang-Chi Unlocked Phone with GPRS, 2MP Camera, Video Playback, Recording, 3GPP, MPEG4, Touch Screen with Advanced Motorola Handwriting Recognition, MP3, FM Radio, and Bluetooth--International Version with No Warranty (White)",3.5454545454545454,2,Motorola,329.0
Motorola Atrix 2 4G Android Phone (AT&T),3.8181818181818183,1,Motorola,52.0
Motorola Atrix 2 4G MB865 Black AT&T [Non-retail Packaging] Unlocked,4.315789473684211,1,Motorola,242.99
Motorola Atrix 4G MB860 16GB AT&T Locked Dual-Core Android Smartphone - Black,3.6,1,Motorola,35.55
Motorola Atrix HD 8GB MB886 4G LTE Black - AT&T Wireless,4.05,1,Motorola,52.46
"Motorola Atrix HD Android Phone, Black (AT&T)",4.333333333333333,1,Motorola,255.0
Motorola Atrix MB860 4G Unlocked Dual Core Phone with Android Gingerbread 2.3 OS and 5MP Camera,3.9642857142857144,1,Motorola,98.4
Motorola Barrage V860 No Contract Verizon Cell Phone,3.9080459770114944,1,Motorola,15.99
"Motorola CLIQ (DEXT) MB200 / MB220 Unlocked GSM Phone with Android 1.5 OS, QWERTY Keyboard, 3.1"" Touchscreen, MOTOBLUR UI with Live Widgets, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth, MP3/MP4 Player and microSD Slot - Black",3.1538461538461537,1,Motorola,64.9
Motorola CLIQ MB200 Android Quadband GSM Mobile Cell Phone with QWERTY Keyboard (T-Mobile),3.0,1,Motorola,22.21
"Motorola CLIQ XT MB501 Unlocked GSM Phone with Android OS, 5MP Camera, GPS, Wi-Fi, Bluetooth and FM Radio - Black",3.3333333333333335,1,Motorola,145.99
Motorola Citrus WX445 Android Smartphone 3-megapixel camera for Verizon,2.7222222222222223,1,Motorola,17.0
Motorola Clutch i465 for Boost Mobile- Red,3.0,1,Motorola,20.0
Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Blue Ballistic (Certified Refurbished),3.5686274509803924,1,Motorola,159.99
"Motorola DROID Turbo 2, XT1585 - Black 32GB (Verizon Wireless)",3.9166666666666665,2,Motorola,474.0
Motorola DROID Ultra XT1080 16GB Unlocked GSM 4G LTE Android Smartphone w/ 10MP Camera - Black,3.5,1,Motorola,119.99
"Motorola Defy Mini XT320 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, Wi-Fi, GPS and Bluetooth - Black",3.3260869565217392,1,Motorola,135.0
Motorola Dext CLIQ 3G Wi-Fi 5 MP Qwerty Keyboard Android Quad-Band GSM Unlocked Cell Phone - Unlocked Phone - US Warranty - Black,5.0,1,Motorola,129.99
"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth",3.0773930753564156,1,Motorola,82.0
Motorola Droid 2 Global Black No Contract Verizon Cell Phone - Condition,2.9310344827586206,1,Motorola,119.99
Motorola Droid 2 Global Winter White (Verizon) A956 Smartphone,3.3076923076923075,1,Motorola,49.98
Motorola Droid 3 Verizon Xt862 Verizon Cell Phone,3.158974358974359,1,Motorola,99.99
Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless,3.4228395061728394,1,Motorola,224.0
"Motorola Droid MAXX 2 XT1565B 16GB 4G LTE Verizon Wireless, Blue",4.888888888888889,2,Motorola,299.99
Motorola Droid MAXX XT1080M 16GB Black Verizon and GSM Unlocked (Certified Refurbished),3.6666666666666665,1,Motorola,134.95
Motorola Droid Mini XT1030 16GB Verizon and GSM 4G LTE Smartphone w/ 10MP Camera - White (Certified Refurbished),3.6779661016949152,1,Motorola,104.01
Motorola Droid RAZR 16GB XT912 4G LTE Blue - Verizon,3.0,2,Motorola,333.98
Motorola Droid RAZR 16GB XT912 4G LTE Verizon CDMA Android Phone - White,2.7777777777777777,1,Motorola,109.99
Motorola Droid RAZR 4G LTE Android Smartphone Verizon (black),3.1014925373134328,1,Motorola,159.0
"Motorola Droid RAZR M XT907 4G LTE Android Smartphone Phone (Verizon) - Black, 8GB",3.62,1,Motorola,99.99
Motorola Droid RAZR M XT907 8GB Android Smartphone - Locked Verizon - Black (Certified Refurbished),2.8636363636363638,1,Motorola,82.68
Motorola Droid RAZR M XT907 Unlocked GSM 4G LTE Android Phone - Black,3.6470588235294117,1,Motorola,68.34
"Motorola Droid RAZR M, Black 8GB, No Contract (Verizon Wireless)",4.666666666666667,1,Motorola,69.99
Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black,3.148014440433213,1,Motorola,250.0
Motorola Droid RAZR MAXX XT912 M Verizon Smartphone (Black/Grey) 4.3 Inches AMOLED Screen,2.900709219858156,1,Motorola,174.99
Motorola Droid RAZR XT912 16GB Verizon Locked 4G LTE Smartphone w/ 8MP Camera - White (Certified Refurbished),2.2,1,Motorola,100.1
"Motorola Droid Razr M XT907 4g Lte Android 4.1 Smartphone, White 8gb Verizon Wireless Contract Not Required",3.0,1,Motorola,224.95
Motorola Droid Razr Maxx HD 32GB XT926M 4G LTE Android Black No Contract,3.625,1,Motorola,134.99
Motorola E815 Phone w/camera and mp3 capabilities,3.875,1,Motorola,47.74
Motorola EX128 Unlocked Phone with Dual-Sim and Touchscreen - International Warranty - Silver,3.2941176470588234,1,Motorola,75.95
Motorola Electrify 2 XT881 8GB US Cellular CDMA Android Smartphone w/ 8MP Camera,4.0,1,Cellular,34.99
"Motorola Electrify Us Cellular, Electrify",2.75,1,Motorola,24.0
Motorola Flipside MB508 Black WiFi Android GSM QuadBand 3G Cell Phone,3.0555555555555554,1,Motorola,29.88
Motorola KRZR K1 T-Mobile Camera Phone,4.166666666666667,1,Motorola,12.22
"Motorola KRZR K1 Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Fire Red)",3.180451127819549,1,Motorola,83.99
"Motorola KRZR K1 Unlocked Phone with 2 MP Camera, MP3/Video Player, and MicroSD Slot--International Version with No Warranty (Cosmic Blue)",3.073394495412844,1,Motorola,44.0
"Motorola KRZR K1 Unlocked Phone with 2 MP Camera, MP3/Video Player, and MicroSD Slot--International Version with Warranty (Black)",3.857142857142857,1,Motorola,82.99
Motorola MOTO G (1st Gen) XT1034 16GB Factory Unlocked U.S. GSM Quad-Core Smartphone - Black,4.666666666666667,1,Motorola,130.5
Motorola MOTO G (1st Gen) XT1034 8GB Factory Unlocked U.S. GSM Quad-Core Smartphone - Black,3.90625,1,Motorola,140.0
Motorola MOTO G 4G LTE XT1039 - GSM Unlocked 8GB - Quad-Core Android Smartphone - Black,3.2,1,Motorola,159.99
Motorola MOTO G XT1032 8GB Unlocked Global GSM Quad-Core Cell Phone - Black,4.2,1,Motorola,140.0
Motorola MOTO X 2nd Gen XT1096 16GB (Verizon and GSM) 4G LTE Smartphone - Black (Certified Refurbished),3.628205128205128,1,Motorola,239.99
Motorola MOTO X 2nd Gen XT1096 16GB Verizon + GSM 4G LTE Smartphone - Burgundy (Certified Refurbished),3.641509433962264,1,X,239.99
Motorola MOTO X PLAY XT1563 16GB Factory Unlocked 4G LTE (Black),4.235294117647059,2,Motorola,289.99
Motorola MOTO X XT1056 16GB Sprint CDMA 4G LTE Android Smartphone w/ 10MP Camera - Black,4.0,1,Motorola,219.99
Motorola MOTO X XT1058 16GB Unlocked GSM 4G LTE Android Cell Phone - Black,3.619047619047619,1,Motorola,139.99
Motorola MOTO X XT1060 16GB 4G LTE Verizon CDMA + GSM No-Contract Smartphone - Black,3.7549019607843137,1,Motorola,78.99
Motorola MOTO X XT1060 16GB Verizon CDMA 4G LTE Smartphone w/ 10MP Camera - White,3.8244274809160306,1,X,69.99
Motorola MOTO X XT1060 16GB Verizon Unlocked - 4G LTE Smartphone w/ 10MP Camera - Black (Certified Refurbished),4.111111111111111,1,Motorola,102.24
"Motorola MOTO Z9 Phone, Mahogany Red (AT&T) Version 1",4.0,1,Motorola,35.55
"Motorola MOTOLUXE XT615 Unlocked GSM Phone with Touchscreen, Android 2.3 OS, 8MP",3.111111111111111,2,Motorola,266.0
"Motorola MOTOROKER E8 Unlocked Phone with 2 GB Memory, MicroSD Slot, 2 MP Camera, and Media Player--International Version with No Warranty (Black)",3.310344827586207,1,Motorola,149.98
"Motorola Milestone 2 Unlocked Cell Phone with 5 MP Camera, WiFi, and GPS--International Version with Warranty (Black)",3.0,1,Motorola,189.99
"Motorola Milestone Droid Unlocked Touchscreen Phone with 5 MP Camera, Wi-Fi, GPS and QWERTY Keyboard - Unlocked Phone - No Warranty (Black)",3.4871794871794872,1,Motorola,220.0
Motorola Milestone XT720 Unlocked Cell Phone. 1700/2100MHZ for Tmobile 3G. 8MP Camera with Xenon flash.,4.5,1,Motorola,49.5
Motorola Milestone XT800 Unlocked Phone with Dual Mode GSM and CDMA Support (Black),2.6666666666666665,1,Motorola,69.95
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,4.429775280898877,1,Motorola,109.99
Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,4.417786970010341,1,Motorola,89.99
Motorola Moto E (2nd Generation) - Black - 8 GB - US GSM Unlocked Phone,3.25,1,Motorola,99.99
Motorola Moto E (2nd Generation) - White - 8 GB - Global GSM Unlocked Phone,3.3,8,Motorola,2000.0
Motorola Moto E (2nd Generation) - White - 8 GB - US GSM Unlocked Phone,3.3,1,Motorola,92.74
Motorola Moto E (2nd Generation) 8 GB - Global GSM Unlocked Phone - Black,3.3,1,Motorola,75.54
Motorola Moto G (1st Generation) - Black - 16 GB - US GSM Unlocked Phone,3.8,1,Motorola,99.0
Motorola Moto G (1st Generation) - Black - 8 GB - Global GSM Unlocked Phone,3.8,1,Motorola,245.0
"Motorola Moto G (2nd generation) Unlocked Cellphone, 8GB, Black",3.9444444444444446,1,Motorola,199.99
"Motorola Moto G (2nd generation) Unlocked Cellphone, 8GB, White",3.9444444444444446,2,Motorola,299.99
Motorola Moto G (3nd Generation) - White - 16 GB - Global GSM Unlocked Phone,2.4,1,Motorola,162.98
Motorola Moto G (3rd Generation) - Black - 16 GB - Global GSM Unlocked Phone,3.8,1,Motorola,144.99
Motorola Moto G (3rd Generation) - Black - 8 GB - Global GSM Unlocked Phone,3.8,1,Motorola,179.99
Motorola Moto G (3rd Generation) - White- 8 GB - Global GSM Unlocked Phone,2.2,1,Motorola,179.99
Motorola Moto G LTE- Factory Unlocked US Warranty (Black),4.213432835820895,1,(black),108.0
"Motorola Moto G4 PLUS XT1641 5.5"" 32GB 2GB RAM 4G LTE DUAL SIM GSM Factory Unlocked (International Version)",2.0,2,Motorola,299.99
"Motorola Moto G4 XT1621 5.5"" 16GB 2GB RAM 4G LTE DUAL SIM GSM Factory Unlocked (International Version)",4.75,1,Motorola,212.99
Motorola Moto Q - Smartphone - CDMA2000 1X - bar - Windows Mobile - silver - Verizon,2.3333333333333335,1,Motorola,18.5
Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone,4.365296803652968,1,Motorola,109.0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch",4.346938775510204,2,Motorola,279.95
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, White/Bamboo",4.394658753709199,1,Motorola,109.0
Motorola Moto X - 16GB 10.0MP GPS WIFI - White (XT1060) Unlocked Smart Phone (Black),5.0,1,Motorola,74.99
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black",4.067289719626168,1,Motorola,89.99
Motorola Moto X 16GB (2nd Gen 2014) - White Bamboo (SIM Free/Unlocked) UNLOCKED FACTORY,4.291666666666667,1,Motorola x 2nd gen xt1093,254.01
Motorola Moto X 16GB (2nd Gen 2014) 3G - Black (SIM Free/Unlocked) UNLOCKED FACTORY,4.291666666666667,1,Motorola,239.99
"Motorola Moto X Developer GSM Edition Factory Unlocked Phone, 32GB, Black/Woven White",4.392265193370166,1,Moto x,235.0
Motorola Moto X Force XT1580 32GB - Factory Unlocked - UK/EU (Black),3.3076923076923075,2,Motorola,399.99
Motorola Moto X Play XT1562 16GB Black Factory Unlocked Dual sim 4G LTE Smartphone,4.625,2,Motorola,374.0
"Motorola Moto Z XT1650-03 64GB Factory Unlocked GSM (no Verizon, Sprint or other CDMA) BLACK - International Version no warranty",1.0,3,Motorola,632.19
Motorola Motofone F3 Unlocked Phone with Dual-Band GSM 850/1900--International Version with No Warranty (Black),2.9657534246575343,1,Motorola,63.28
Motorola Motorola Droid X Verizon Android Smart Phone,2.8706896551724137,1,X,79.0
Motorola Nextel I880 Boost Mobile Phone,1.0,2,Motorola,299.99
"Motorola Nexus 6 Unlocked Cellphone, 32GB, Cloud White (U.S. Warranty) (Discontinued by Manufacturer)",4.4,2,Motorola,339.99
"Motorola Nexus 6 Unlocked Cellphone, 32GB, Midnight Blue (U.S. Warranty) (Discontinued by Manufacturer)",4.7,2,Motorola,349.95
"Motorola Nexus 6 Unlocked Cellphone, 64GB, Cloud White (U.S. Warranty) (Discontinued by Manufacturer)",4.55,2,Motorola,313.54
"Motorola Nexus 6 Unlocked Cellphone, 64GB, Midnight Blue (U.S. Warranty) (Discontinued by Manufacturer)",4.4,3,Motorola,692.23
Motorola Nexus 6 XT1100 32GB 4G LTE Unlocked GSM Android v5.0 Smartphone - Blue - International Version No Warranty,4.111111111111111,2,Motorola,435.45
Motorola Nexus 6 XT1103 64GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 13MP Camera - Cloud White,5.0,1,Motorola,221.0
"Motorola Nexus 6 XT1103 Unlocked Cellphone, 32G Not US warranty (Cloud White)",4.130434782608695,2,Motorola,309.99
Motorola Photon 4G Android Phone (Sprint),3.5454545454545454,1,Motorola,40.0
Motorola Photon Q XT897 Sprint CDMA 4G LTE Dual-Core Android Smartphone w/ Touchscreen + Slide-out Keyboard - Black,3.326530612244898,1,Motorola,95.0
"Motorola RAZR V XT886 Unlocked GSM Smartphone w/ Android 4.0, Dual-Core Processor and 8MP Camera - Black",3.4,1,Motorola,140.0
"Motorola RAZR V3 (AT&T) Phone with Camera, Video Player (Satin Pink)",2.5,1,Motorola,134.1
"Motorola RAZR V3 AT&T Phone with Camera, Bluetooth and Video Player - Silver",2.74,1,Motorola,134.1
Motorola RAZR V3 Black (AT&T),3.65,1,Motorola,21.11
Motorola RAZR V3 Gold Cellular Phone (Unlocked),2.814814814814815,1,Motorola,134.1
Motorola RAZR V3 Unlocked GSM Phone with Camera and Video Player U.S. Version with Warranty (Silver),2.7,1,Motorola,25.99
Motorola RAZR V3 Unlocked Phone with Camera and Video Player--International Version with No Warranty (Silver),2.0,1,Motorola,134.1
Motorola RAZR V3 Unlocked Phone with Camera and Video Player--International Version with Warranty (Black),2.9166666666666665,1,Motorola,134.1
Motorola RAZR V3 Unlocked Phone with Camera and Video Player--U.S. Version with Warranty (Pink),3.0,1,Motorola,45.0
"Motorola RAZR V3 Unlocked Phone with Camera, Video Player--International Version with No Warranty (Satin Pink)",3.0779220779220777,1,Motorola,39.5
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player - U.S. Version with Warranty (Black)",2.7,1,Motorola,134.1
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--International Version with No Warranty (Black)",2.983739837398374,1,Motorola,45.0
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--U.S. Version with Warranty (Blue)",2.7,1,Motorola,134.1
"Motorola RAZR V3 Unlocked Phone with Quad-Band GSM, Camera and Video Player--International Version with Warranty (Cherry Red)",2.9444444444444446,1,Motorola,47.5
"Motorola RAZR V3XX Unlocked Phone with 3G, Music/Video Player and MicroSD Slot--International Version with No Warranty--Dark Gray",2.8,1,Motorola,179.1
